"Name","smiles","Total.Molweight","Molweight","Monoisotopic.Mass","cLogP","cLogS","H.Acceptors","H.Donors","Total.Surface.Area","Relative.PSA","Polar.Surface.Area","Druglikeness","Mutagenic","Tumorigenic","Reproductive.Effective","Irritant","Shape.Index","Molecular.Flexibility","Molecular.Complexity","Fragments","Non.H.Atoms","Non.C.H.Atoms","Metal.Atoms","Electronegative.Atoms","Stereo.Centers","Rotatable.Bonds","Rings.Closures","Small.Rings","Aromatic.Rings","Aromatic.Atoms","sp3.Atoms","Symmetric.atoms","Amides","Amines","Alkyl.Amines","Aromatic.Amines","Aromatic.Nitrogens","Basic.Nitrogens","Acidic.Oxygens","DataSet"
"3-ethylidene-4-methylpyrrolidine-2,5-dione","O=C1NC(=O)C(C1=CC)C",139.153,139.153,139.063329,0.1702,-1.145,3,1,108.69,0.34539,46.17,3.3883,"none","none","none","none",0.6,0,0.74753,1,10,3,0,3,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,"NewGeroprotectors"
"2-amino-2-phenylpropanenitrile","N#CC(N)(C=1C=CC=CC1)C",146.192,146.192,146.084398,0.7833,-2.209,2,1,126.16,0.22852,49.81,-6.6888,"none","none","none","none",0.63636,0.49788,0.64378,1,11,2,0,2,1,1,1,1,1,6,3,2,0,1,1,0,0,1,0,"NewGeroprotectors"
"2,5-dimethylfuran-3-thiol","SC=1C=C(OC1C)C",128.195,128.195,128.029585,1.5311,-3.116,1,0,103.33,0.35537,51.94,-7.1584,"none","none","none","none",0.625,0,0.76113,1,8,2,0,2,0,0,1,1,1,5,3,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Gabaculine","O=C(O)C1=CC(N)CCC1",141.169,141.169,141.078979,-2.0362,-1.198,3,2,111.11,0.37269,63.32,-6.6307,"none","none","none","none",0.6,0.37695,0.6868,1,10,3,0,3,1,1,1,1,0,0,6,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"Capnell-9(12)-Ene-3Beta,8Beta,10Alpha-Triol","OC1C(=C)C2(O)C(C1)CC3(C)C(O)CC(C)(C)C23",252.353,252.353,252.172545,1.5326,-2.561,3,3,174.09,0.22575,60.69,-2.8637,"none","none","none","none",0.44444,0,0.85699,1,18,3,0,3,6,0,3,3,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Osmundalactone","O=C1OC(C)C(O)C=C1",128.127,128.127,128.047345,-0.481,-0.994,3,1,97.86,0.3693,46.53,-3.3762,"none","none","none","none",0.66667,0.29151,0.73611,1,9,3,0,3,2,0,1,1,0,0,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"pyrrolidine-3-carboxylic acid","O=C(O)C1CNCC1",115.131,115.131,115.063329,-2.6679,-0.49,3,2,89.34,0.42086,49.33,0.4145,"none","none","none","none",0.625,0.52603,0.69315,1,8,3,0,3,1,1,1,1,0,0,6,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"1-benzofuran-4-ol","OC1=CC=CC=2OC=CC12",134.134,134.134,134.03678,1.7655,-2.479,2,1,103.9,0.26189,33.37,-2.1864,"none","none","none","none",0.5,0,0.77003,1,10,2,0,2,0,0,2,2,2,9,1,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"3,4-dimethyl-1,2-dithiolane","S1SC(C)C(C)C1",134.266,134.266,134.02239,2.3574,-2.46,0,0,98.26,0.35599,50.6,-0.28335,"none","none","none","none",0.57143,0,0.73241,1,7,2,0,2,2,0,1,1,0,0,7,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"N-(4-amino-4-methylpentan-2-ylidene)hydroxylamine","ON=C(C)CC(N)(C)C",130.19,130.19,130.110613,0.8698,-1.607,3,2,112.29,0.35515,58.61,-0.96241,"none","none","none","none",0.66667,0.60309,0.57565,1,9,3,0,3,0,2,0,0,0,0,7,1,0,1,1,0,0,1,0,"NewGeroprotectors"
"2,3-dihydroxyprop-2-enal","O=CC(O)=CO",88.0618,88.0618,88.016045,-1.0472,-0.61,3,2,70.45,0.55699,57.53,-3.5207,"none","none","none","none",0.83333,0.54333,0.80472,1,6,3,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"(3-methylbut-2-en-1-yl)urea","O=C(N)NCC=C(C)C",128.174,128.174,128.094963,0.7014,-1.45,3,2,114.22,0.34819,55.12,1.0365,"none","none","none","none",0.77778,0.67334,0.48648,1,9,3,0,3,0,2,0,0,0,0,3,1,2,0,0,0,0,0,0,"NewGeroprotectors"
"Capillosanane K","OC12OC3(CC(C)(C)CC3(O)C=C1C)C(C)CC2",252.353,252.353,252.172545,2.0029,-2.624,3,2,178.63,0.20265,49.69,-0.6511,"none","none","none","none",0.38889,0.25855,0.89063,1,18,3,0,3,4,0,3,3,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"(1-aminopropyl)(methyl)amine","NC(NC)CC",88.1533,88.1533,88.100048,-0.6469,-0.629,2,2,84.26,0.31723,38.05,0.95674,"none","none","none","none",0.83333,0.72385,0.80472,1,6,2,0,2,1,2,0,0,0,0,6,0,0,0,0,0,0,2,0,"NewGeroprotectors"
"Olibanumol A","OC1CC(C(C)C)C2OC2C1(O)C",186.25,186.25,186.125595,0.438,-1.734,3,2,140.3,0.31254,52.99,0.26234,"none","none","none","none",0.53846,0.40855,0.75107,1,13,3,0,3,5,1,2,3,0,0,13,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"17-oxatetracyclo[7.7.1.0¶ý,ƒ?ú.0¶ûƒ?ø,¶ûƒ?æ]heptadeca-2,4,6,10,12,14-hexaene-1,9-diol","OC12OC(O)(C=3C=CC=CC3C1)CC=4C=CC=CC42",254.284,254.284,254.094295,2.7012,-1.631,3,2,177.06,0.20445,49.69,-0.015889,"none","none","none","none",0.47368,0.23789,0.88047,1,19,3,0,3,2,0,4,4,2,12,7,9,0,0,0,0,0,0,0,"NewGeroprotectors"
"2,5-Bis(Hydroxymethyl)Furan","OCC=1OC(=CC1)CO",128.127,128.127,128.047345,-0.2923,-1.09,3,2,103.17,0.39071,53.6,0.047935,"none","none","none","none",0.77778,0.4811,0.67701,1,9,3,0,3,0,2,1,1,1,5,4,4,0,0,0,0,0,0,0,"NewGeroprotectors"
"phenylurea","O=C(N)NC=1C=CC=CC1",136.154,136.154,136.063663,0.7408,-2.221,3,2,110.99,0.35832,55.12,0.41506,"none","none","none","none",0.7,0.38873,0.52781,1,10,3,0,3,0,1,1,1,1,6,0,2,2,0,0,0,0,0,0,"NewGeroprotectors"
"3,4-dihydroxy-1,2,3,4-tetrahydronaphthalen-1-one","O=C1C=2C=CC=CC2C(O)C(O)C1",178.186,178.186,178.062995,0.6875,-1.942,3,2,128.97,0.30426,57.53,0.81875,"none","none","none","none",0.53846,0.21209,0.75181,1,13,3,0,3,2,0,2,2,1,6,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"5-hydroxy-6,6-dimethyloxan-2-one","O=C1OC(C)(C)C(O)CC1",144.169,144.169,144.078645,0.0924,-1.331,3,1,109.05,0.33141,46.53,-6.9114,"none","none","none","none",0.6,0.18376,0.6868,1,10,3,0,3,1,0,1,1,0,0,8,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"8-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalene-1,4-diol","OC1CCC(O)(C)C2C(CCCC12C)C(O)(C)C",256.384,256.384,256.203845,1.9892,-2.724,3,3,192.12,0.20456,60.69,-1.734,"none","none","none","none",0.38889,0.41908,0.76523,1,18,3,0,3,5,1,2,2,0,0,18,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Hcys","O=C(O)C(N)CS",121.16,121.16,121.019749,-3.0583,-1.063,3,2,88.24,0.72552,102.12,-11.18,"none","none","none","none",0.71429,0.73087,0.69315,1,7,4,0,4,1,2,0,0,0,0,5,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"cyclopent-4-ene-1,2,3-triol","OC1C=CC(O)C1O",116.116,116.116,116.047345,-1.1217,-0.455,3,3,83.05,0.47321,60.69,-0.60075,"none","none","none","none",0.625,0,0.76113,1,8,3,0,3,2,0,1,1,0,0,6,3,0,0,0,0,0,0,0,"NewGeroprotectors"
"5-hydroxy-3,4-dimethyl-2,5-dihydrofuran-2-one","O=C1OC(O)C(=C1C)C",128.127,128.127,128.047345,0.2343,-0.807,3,1,94.04,0.3843,46.53,-2.3251,"none","none","none","none",0.55556,0,0.8503,1,9,3,0,3,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-amino-3-{[(methylsulfanyl)methyl]sulfanyl}propanoic acid","O=C(O)C(N)CSCSC",181.279,181.279,181.023119,-2.1328,-1.845,3,2,133.38,0.57272,113.92,-7.4551,"none","none","none","none",0.8,0.85905,0.59947,1,10,5,0,5,1,5,0,0,0,0,8,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"3-amino-2-methylpentanoic acid","O=C(O)C(C)C(N)CC",131.174,131.174,131.094629,-1.864,-1.106,3,2,109.4,0.37852,63.32,-0.36876,"none","none","none","none",0.66667,0.86759,0.65976,1,9,3,0,3,2,3,0,0,0,0,7,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"(2-aminoethyl)(ethyl)amine","NCCNCC",88.1533,88.1533,88.100048,-0.914,-0.338,2,2,87.02,0.30717,38.05,-2.4927,"none","none","none","none",1,0.66437,0.69315,1,6,2,0,2,0,3,0,0,0,0,6,0,0,2,2,0,0,2,0,"NewGeroprotectors"
"Homalomenol C","OC12OC(C3C(CCC31C)C(C)C)C(O)(C)CC2",254.368,254.368,254.188195,2.1401,-2.939,3,2,181.01,0.19999,49.69,-3.4152,"none","none","none","none",0.38889,0.26272,0.88433,1,18,3,0,3,6,1,3,4,0,0,18,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"4,5,9,12-tetramethyl-3-oxatricyclo[6.4.0.0¶ý,ƒ?ï]dodecane-9,12-diol","OC1(C)CCC(O)(C)C2C3OC3(C)C(C)CCC21",254.368,254.368,254.188195,1.6327,-2.738,3,2,188.66,0.23243,52.99,-0.15333,"none","none","none","none",0.38889,0.34126,0.86323,1,18,3,0,3,7,0,3,3,0,0,18,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"4-methyl-1H-imidazol-2-amine","N1=C(N)NC=C1C",97.1206,97.1206,97.063997,-0.0901,-1.146,3,2,82.37,0.48841,54.7,0.29394,"none","none","none","none",0.71429,0,0.7993,1,7,3,0,3,0,0,1,1,1,5,1,0,0,0,0,0,2,1,0,"NewGeroprotectors"
"2-(1,3-thiazol-5-yl)ethan-1-ol","OCCC=1SC=NC1",129.183,129.183,129.024834,0.3519,-0.715,2,1,101.83,0.43632,61.36,-0.88763,"none","none","none","none",0.75,0.58568,0.65976,1,8,3,0,3,0,2,1,1,1,5,3,0,0,0,0,0,1,0,0,"NewGeroprotectors"
"Dalfampridine","N=C1C=CNC=C1",94.1166,94.1166,94.053098,-0.8979,-0.405,2,2,84.77,0.31922,35.88,-0.17417,"none","none","none","none",0.71429,0.25608,0.64864,1,7,2,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,"NewGeroprotectors"
"2-Oxobutanoate","O=C(O)C(=O)CC",102.089,102.089,102.031695,-0.4433,-0.651,3,1,81.37,0.4815,54.37,-6.3761,"none","none","none","none",0.71429,0.57247,0.69315,1,7,3,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,"NewGeroprotectors"
